date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:56	127949/127949	U-----	200	untouched ('')	image/jpeg	etag:%221f3cd-663a5a17-da603661e7cb864c;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/Abs-and-core-class-in-squash-court_2-1024x878.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/Abs-and-core-class-in-squash-court_2-1024x878.jpg	(from https://nmlc-campaign.net/save-new-mills-squash-court/)
10:32:57	2349/2349	---M-Z	200	added ('OK')	application/json	etag:%22165-1774348377;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fprivacy-policy%2F	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed0356.json	(from https://nmlc-campaign.net/privacy-policy/)
10:33:06	2641/2641	U-----	200	untouched ('')	application/json	etag:%22159-1774346964;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fsave-new-mills-sports-hall%2F	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed3482.json	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Mar%202026%2010:33:07%20GMT	https://nmlc-campaign.net/?p=11	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/index5757.html	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:07	2516/2516	---M-Z	200	added ('OK')	text/xml	etag:%22166-1774348387;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed8505	(from https://nmlc-campaign.net/privacy-policy/)
10:33:08	40467/40467	U--MCZ	200	updated ('OK')	application/json	date:Tue,%2024%20Mar%202026%2010:33:07%20GMT	https://nmlc-campaign.net/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/wp/v2/pages/11.json	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:17	7482/7482	---M-Z	200	added ('OK')	text/css	etag:%221d3a-684c227d-390faa12487b6fc0;gz%22	https://nmlc-campaign.net/wp-content/plugins/jetpack/modules/related-posts/related-posts.css?ver=20240116	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/jetpack/modules/related-posts/related-posts22ae.css	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:33:23	105604/105604	U-----	200	untouched ('')	image/jpeg	etag:%2219c84-663cf3b7-7fa92c8d042e9e75;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/sports-hall-1-1024x768.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/sports-hall-1-1024x768.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:23	158768/158768	U-----	200	untouched ('')	image/jpeg	etag:%2226c30-663cf37b-dd7bd984ae836c60;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-09-at-10.30.49-1024x771.jpeg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-09-at-10.30.49-1024x771.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:23	2848/2848	U-----	200	untouched ('')	text/xml	etag:%22160-1774346964;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fsave-new-mills-sports-hall%2F&format=xml	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed1743	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:27	5726/5726	---M-Z	200	added ('OK')	application/x-javascript	etag:%22165e-684c227d-3d34cb4c73aa9bfc;gz%22	https://nmlc-campaign.net/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min.js?ver=20240116	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/jetpack/_inc/build/related-posts/related-posts.min22ae.js	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:33:33	111585/111585	U-----	200	untouched ('')	image/jpeg	etag:%221b3e1-663cf334-c2f85b252b9dff7d;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/sports-hall-3-1024x768.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/sports-hall-3-1024x768.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:33	100099/100099	U-----	200	untouched ('')	image/jpeg	etag:%2218703-663cf65e-3de6b5f674eda52b;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/DoxGwbqAFYnPstq-800x450-noPad.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/DoxGwbqAFYnPstq-800x450-noPad.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:33	95262/95262	U-----	200	untouched ('')	image/jpeg	etag:%221741e-66428038-756ca6517fa8303e;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/Pickleball-1024x517.jpeg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/Pickleball-1024x517.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:37	43152/43152	U-----	200	untouched ('')	image/jpeg	etag:%22a890-663cf561-a43cb0799bb73293;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/Sue-Fisher-1.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/Sue-Fisher-1.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:37	35395/35395	U-----	200	untouched ('')	image/png	etag:%228a43-663c01fe-f284cf66fffae1a1;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/5.png	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/5.png	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:37	113071/113071	U-----	200	untouched ('')	image/jpeg	etag:%221b9af-663cf3ed-92e3863b9c643466;;;%22	https://nmlc-campaign.net/wp-content/uploads/2024/05/sports-hall-4-768x1024.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/sports-hall-4-768x1024.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:38	32912/32912	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Mar%202026%2010:33:37%20GMT	https://nmlc-campaign.net/wp-json/wp/v2/posts/610	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/wp/v2/posts/610.json	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:33:47	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:47%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/05/12.png	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/12.png	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:47	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:47%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/05/13.png	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/13.png	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:47	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:47%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/05/10-1.png	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/10-1.png	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:33:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:47%20GMT	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fnew-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall%2F	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed.77c0b2.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:33:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:57%20GMT	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fnew-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall%2F&format=xml	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed.780dcb.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:57%20GMT	https://nmlc-campaign.net/?p=68	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/index7ef4.html	(from https://nmlc-campaign.net/who-we-are/)
10:34:01	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:57%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-13-at-21.49.54-1.jpeg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-13-at-21.49.54-1.jpg	(from https://nmlc-campaign.net/save-new-mills-sports-hall/)
10:34:01	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:33:57%20GMT	https://nmlc-campaign.net/wp-content/plugins/timeline-block/includes/cool-timeline-block/dist/style-index.css	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/timeline-block/includes/cool-timeline-block/dist/style-index.css	(from https://nmlc-campaign.net/who-we-are/)
10:34:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:08%20GMT	https://nmlc-campaign.net/xmlrpc.php	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/xmlrpc.79.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:08	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:08%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/05/full-group-picture-indoors-edited-1-2-1024x576.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/full-group-picture-indoors-edited-1-2-1024x576.jpg	(from https://nmlc-campaign.net/who-we-are/)
10:34:13	2580/2580	U-----	200	untouched ('')	application/json	etag:%22161-1774347375;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fwho-we-are%2F	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed1331.json	(from https://nmlc-campaign.net/who-we-are/)
10:34:13	2785/2785	U-----	200	untouched ('')	text/xml	etag:%22162-1774347376;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fwho-we-are%2F&format=xml	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embedb98e	(from https://nmlc-campaign.net/who-we-are/)
10:34:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:18%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/11/Square-options-table-1024x1024.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/11/Square-options-table-1024x1024.7a.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:18	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:18%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/11/240318-Letter-of-complaint-to-HPBC.pdf.pdf	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/11/240318-Letter-of-complaint-to-HPBC.pdf.pdf	(from https://nmlc-campaign.net/who-we-are/)
10:34:18	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:18%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/11/NMLC-letter-to-Jon-Pearce.pdf	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/11/NMLC-letter-to-Jon-Pearce.pdf	(from https://nmlc-campaign.net/who-we-are/)
10:34:18	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:18%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/05/hnpw-meeting-2-edited-1024x576.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/05/hnpw-meeting-2-edited-1024x576.jpg	(from https://nmlc-campaign.net/who-we-are/)
10:34:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:28%20GMT	https://nmlc-campaign.net/date-for-public-consulation-meeting-confirmed/	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/date-for-public-consulation-meeting-confirmed/index.html	(from https://nmlc-campaign.net/who-we-are/)
10:34:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:28%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/12/sports-hall-1-edited.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/12/sports-hall-1-edited.7b.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:28%20GMT	https://nmlc-campaign.net/?p=394	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/index51fe.html	(from https://nmlc-campaign.net/history/)
10:34:34	2470/2470	U-----	200	untouched ('')	application/json	etag:%22163-1774347377;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fhistory%2F	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed98ea.json	(from https://nmlc-campaign.net/history/)
10:34:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:38%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-30-at-20.50.32-1024x768.jpeg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-30-at-20.50.32-1024x768.7c.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:38	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:38%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n07154_squash_courts.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n07154_squash_courts.jpg	(from https://nmlc-campaign.net/history/)
10:34:40	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:38%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/D950-Proposed-swimming-pool-scaled.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/D950-Proposed-swimming-pool-scaled.jpg	(from https://nmlc-campaign.net/history/)
10:34:44	2675/2675	U-----	200	untouched ('')	text/xml	etag:%22164-1774347378;gz%22	https://nmlc-campaign.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnmlc-campaign.net%2Fhistory%2F&format=xml	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-json/oembed/1.0/embed71da	(from https://nmlc-campaign.net/history/)
10:34:48	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:48%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/nm_lc_floor_plan.png	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/nm_lc_floor_plan.png	(from https://nmlc-campaign.net/history/)
10:34:48	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:48%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/1977_carnival_wider.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/1977_carnival_wider.jpg	(from https://nmlc-campaign.net/history/)
10:34:48	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:48%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/74_carnival_news_report_v2.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/74_carnival_news_report_v2.jpg	(from https://nmlc-campaign.net/history/)
10:34:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:48%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/11/Preview-of-PDF-1024x538.png	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/11/Preview-of-PDF-1024x538.7d.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:59%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/11/VID-20241119-WA0027.mp4	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/11/VID-20241119-WA0027.7e.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:34:58	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:59%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/D782-2-NEWSPA-Carnival-1980.pdf	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/D782-2-NEWSPA-Carnival-1980.pdf	(from https://nmlc-campaign.net/history/)
10:35:05	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:59%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/D1287-1-NM-Carnival-1977.pdf	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/D1287-1-NM-Carnival-1977.pdf	(from https://nmlc-campaign.net/history/)
10:35:05	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:34:59%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/n13844.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/n13844.jpg	(from https://nmlc-campaign.net/history/)
10:35:09	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:09%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/lc_opens_newspaper.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/lc_opens_newspaper.jpg	(from https://nmlc-campaign.net/history/)
10:35:09	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:09%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/New_Mills_Leisure_Centre_0023-1.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/New_Mills_Leisure_Centre_0023-1.jpg	(from https://nmlc-campaign.net/history/)
10:35:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:09%20GMT	https://nmlc-campaign.net/wp-includes/js/comment-reply.min.js?ver=6.7.5	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-includes/js/comment-reply.min.7fd70e.delayed	(from https://nmlc-campaign.net/new-mills-leisure-centre-consultation-only-one-option-saves-both-the-squash-court-and-the-sports-hall/)
10:35:14	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:09%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-15-at-17.57.26_038fd48f.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-15-at-17.57.26_038fd48f.jpg	(from https://nmlc-campaign.net/history/)
10:35:19	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:19%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n13480_lc_ad.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n13480_lc_ad.jpg	(from https://nmlc-campaign.net/history/)
10:35:19	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:19%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/IMG_20240921_115047.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/IMG_20240921_115047.jpg	(from https://nmlc-campaign.net/history/)
10:35:19	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:19%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n01233_wynfords_squash-1.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n01233_wynfords_squash-1.jpg	(from https://nmlc-campaign.net/history/)
10:35:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:19%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.css	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.80.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
10:35:29	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:29%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n14210_ad_87.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n14210_ad_87.jpg	(from https://nmlc-campaign.net/history/)
10:35:29	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:29%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n04561_sports_hall.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n04561_sports_hall.jpg	(from https://nmlc-campaign.net/history/)
10:35:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:29%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/compatibility.js	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/compatibility.81.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
10:35:29	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:29%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/D1346-4-NEWSPA-cuttings-Pt1.pdf	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/D1346-4-NEWSPA-cuttings-Pt1.pdf	(from https://nmlc-campaign.net/history/)
10:35:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:39%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/locale/locale.properties	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/locale/locale.82.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
10:35:39	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:39%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/09/n03329_gym_equip.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/09/n03329_gym_equip.jpg	(from https://nmlc-campaign.net/history/)
10:35:42	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:39%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/D1346-4-NEWSPA-cuttings-Pt2.pdf	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/D1346-4-NEWSPA-cuttings-Pt2.pdf	(from https://nmlc-campaign.net/history/)
10:35:42	0/0	U--M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:39%20GMT	https://nmlc-campaign.net/wp-content/uploads/2024/10/n03332.jpg	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/uploads/2024/10/n03332.jpg	(from https://nmlc-campaign.net/history/)
10:35:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2024%20Mar%202026%2010:35:49%20GMT	https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/l10n.js	C:/My%20Web%20Sites/nmlc-campaign/nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/l10n.83.delayed	(from https://nmlc-campaign.net/wp-content/plugins/pdf-viewer-block/inc/pdfjs/web/viewer.html)
